Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
Dax Fulton,MIA,0.0538,0.0667,0.0718,4.56372,0.2018,0.1698,0,0,1,4.422,1.0357,0.5491,0.50708,0.122889,0.4391,,0.0482,0.794,7.146,3.9519,1.80824,1.106,0.179557,0.099299,0.080257810652256,0.263222,1.4748,0.302475,0.710571,0.476378,,4.7265,-0.000139139,-0.00066958,999,,,,sa3014535
Kohl Stewart,,0.0542,0.0653,0.0662,4.7043,0.2356,0.1626,0,0,1,4.371,1.0821,0.5643,0.5227,0.138444,0.3357,,0.0471,0.7376,6.6384,3.0213,2.1972,1.246,0.168749,0.0768017,0.0919469371438026,0.271325,1.4178,0.303216,0.697317,0.476002,,4.72802,-0.000139139,-0.00066958,999,,,,15502
John Michael Bertrand,SFG,0.0506,0.0668,0.0589,4.66065,0.3164,0.1454,0,0,1,4.415,1.118,0.5614,0.51785,0.125556,0.3494,,0.0398,0.6545,5.8905,3.1446,1.87321,1.13,0.148245,0.0791393,0.0691053196787834,0.277709,1.4674,0.305768,0.701443,0.491104,,4.74586,-0.000139139,-0.00066958,999,,,,sa3020082
Yu-Min Lin,ARI,0.0561,0.065,0.073,4.64526,0.1754,0.1754,0,0,1,4.421,1.0274,0.5563,0.51614,0.128444,0.4388,,0.0543,0.8234,7.4106,3.9492,1.87648,1.156,0.186247,0.0992536,0.0869938880205154,0.261565,1.4662,0.302063,0.707335,0.447936,,4.75732,-0.000139139,-0.00066958,999,,,,sa3019278
Andrew Painter,PHI,0.058,0.063,0.074,4.59315,0.1754,0.1754,0,0,1,4.297,0.9827,0.5448,0.51035,0.166556,0.3438,,0.0435,0.9121,8.2089,3.0942,2.653,1.499,0.212264,0.0800093,0.132255062460899,0.251349,1.3265,0.288284,0.714977,0.384742,,4.75796,-0.000139139,-0.00066958,999,,,,sa3017880
Brett Anderson,,0.0553,0.0658,0.0731,4.6368,0.1754,0.1754,0,0,1,4.386,1.1498,0.5601,0.5152,0.123667,0.3132,,0.0437,0.585,5.265,2.8188,1.86782,1.113,0.133379,0.071409,0.0619698986411095,0.285374,1.463,0.309036,0.699995,0.516006,,4.76341,-0.000139139,-0.00066958,999,,,,8223
Luis De Avila,ATL,0.064,0.0567,0.0739,4.59765,0.1754,0.1754,0,0,1,4.456,1.0714,0.5558,0.51085,0.117,0.446,,0.0475,0.7456,6.7104,4.014,1.67175,1.053,0.167325,0.10009,0.0672351866960526,0.270385,1.5174,0.307881,0.710402,0.517487,,4.76534,-0.000139139,-0.00066958,999,,,,sa3005839
Brendan McKay,TBR,0.0555,0.0639,0.0677,4.61763,0.2365,0.1625,0,0,1,4.348,0.9867,0.5471,0.51307,0.159889,0.38,,0.0421,0.9168,8.2512,3.42,2.41263,1.439,0.210856,0.0873965,0.123459070920944,0.251331,1.3667,0.290189,0.717151,0.365389,,4.7663,-0.000139139,-0.00066958,999,,,,20186
Tyler Stuart,NYM,0.0561,0.0649,0.0732,4.63005,0.1754,0.1754,0,0,1,4.363,1.0427,0.5538,0.51445,0.149667,0.3459,,0.0446,0.8023,7.2207,3.1131,2.31946,1.347,0.183887,0.0792803,0.104606918990612,0.26248,1.3886,0.295654,0.708018,0.442232,,4.76761,-0.000139139,-0.00066958,999,,,,sa3020264
Isaac Coffey,BOS,0.0551,0.0657,0.067,4.91724,0.1829,0.1739,0,0,1,4.362,1.0408,0.5816,0.54636,0.161222,0.3433,,0.0526,0.88,7.92,3.0897,2.56336,1.451,0.201742,0.0787024,0.1230398863554,0.262424,1.3841,0.300723,0.692773,0.388903,,4.77863,-0.000139139,-0.00066958,999,,,,sa3020222
Alex Cornwell,STL,0.0593,0.0612,0.0746,4.4676,0.1928,0.1718,0,0,1,4.35,1.1012,0.5402,0.4964,0.127778,0.316,,0.0427,0.6051,5.4459,2.844,1.91487,1.15,0.139103,0.0726437,0.0664597600698471,0.2759,1.4172,0.29874,0.708223,0.497035,,4.78205,-0.000139139,-0.00066958,999,,,,sa3017501
Johan Oviedo,PIT,0.0544,0.0667,0.0718,4.7034,0.1754,0.1754,0,0,1,4.423,1.0088,0.5622,0.5226,0.127667,0.4597,,0.0614,0.8453,7.6077,4.1373,1.83881,1.149,0.191115,0.103934,0.0871806517243385,0.258541,1.4685,0.300838,0.702685,0.444334,,4.78741,-0.000139139,-0.00066958,746.909973144531,,,,22487
Kevin McCanna,ARI,0.0532,0.0658,0.0618,4.86243,0.2505,0.1595,0,0,1,4.351,1.0646,0.5762,0.54027,0.157556,0.316,,0.0467,0.801,7.209,2.844,2.53481,1.418,0.184096,0.072627,0.111468635499477,0.266931,1.3806,0.29938,0.693435,0.390001,,4.78936,-0.000139139,-0.00066958,999,,,,sa658530
Denny Brady,,0.0549,0.0662,0.0712,4.73859,0.1754,0.1754,0,0,1,4.367,1.028,0.5641,0.52651,0.152667,0.375,,0.0426,0.8465,7.6185,3.375,2.25733,1.374,0.19384,0.0858713,0.107968851923943,0.260293,1.403,0.2967,0.705393,0.415998,,4.79951,-0.000139139,-0.00066958,999,,,,sa3004347
J.T. Ginn,OAK,0.0492,0.0722,0.0736,4.61268,0.1754,0.1754,0,0,1,4.399,1.0784,0.557,0.51252,0.118444,0.3809,,0.0574,0.6542,5.8878,3.4281,1.71751,1.066,0.148716,0.0865879,0.0621277615427971,0.272275,1.4593,0.30111,0.697577,0.511414,,4.80132,-0.000139139,-0.00066958,999,,,,sa3014428
Robert Colina,NYM,0.0527,0.0618,0.0495,4.64697,0.4121,0.1251,0,0,1,4.372,1.0233,0.5541,0.51633,0.153333,0.3661,,0.0473,0.8404,7.5636,3.2949,2.29555,1.38,0.192223,0.0837374,0.10848580300808,0.2585,1.3894,0.293425,0.711055,0.419327,,4.80777,-0.000139139,-0.00066958,999,,,,sa3006133
Jackson Jobe,DET,0.0517,0.0696,0.07,4.79745,0.1754,0.1754,0,0,1,4.357,1.0623,0.5703,0.53305,0.154333,0.3195,,0.0456,0.7725,6.9525,2.8755,2.41784,1.389,0.177301,0.0733303,0.103970624506474,0.266114,1.3818,0.296231,0.696128,0.403644,,4.81167,-0.000139139,-0.00066958,999,,,,sa3018054
Scott Kazmir,,0.0549,0.0643,0.0658,4.65201,0.248,0.16,0,0,1,4.356,1.0431,0.5543,0.51689,0.153556,0.3469,,0.0424,0.8025,7.2225,3.1221,2.31335,1.382,0.184229,0.0796373,0.104591377079487,0.262964,1.39,0.295466,0.711221,0.411004,,4.81416,-0.000139139,-0.00066958,999,,,,4897
Dylan Ray,ARI,0.0549,0.0662,0.0705,4.77063,0.1754,0.1754,0,0,1,4.382,1.0405,0.569,0.53007,0.142667,0.3843,,0.0467,0.7929,7.1361,3.4587,2.06323,1.284,0.180945,0.0876997,0.0932451039552689,0.263351,1.4248,0.297746,0.698574,0.429339,,4.81691,-0.000139139,-0.00066958,999,,,,sa3020392
Cole Wilcox,TBR,0.0548,0.0663,0.0722,4.68522,0.1754,0.1754,0,0,1,4.384,1.0546,0.5624,0.52058,0.137111,0.3716,,0.0518,0.743,6.687,3.3444,1.99946,1.234,0.16948,0.0847628,0.0847171470522881,0.266273,1.4262,0.297839,0.699861,0.476538,,4.82168,-0.000139139,-0.00066958,999,,,,sa3014443
Joander Suarez,NYM,0.0558,0.0649,0.0716,4.63788,0.1903,0.1723,0,0,1,4.415,0.9994,0.555,0.51532,0.142,0.439,,0.052,0.8709,7.8381,3.951,1.98383,1.278,0.197259,0.0994337,0.0978255867958069,0.254689,1.4384,0.294528,0.712649,0.44424,,4.83224,-0.000139139,-0.00066958,999,,,,sa3008263
John Parke,,0.0539,0.0642,0.0627,4.62231,0.2826,0.1526,0,0,1,4.411,1.1245,0.5588,0.51359,0.122444,0.352,,0.0467,0.6052,5.4468,3.168,1.71932,1.102,0.137202,0.0798005,0.0574019551277161,0.280263,1.4765,0.305072,0.703176,0.515991,,4.83252,-0.000139139,-0.00066958,999,,,,sa3003988
Ariel Jurado,,0.0542,0.0669,0.0702,4.78809,0.1754,0.1754,0,0,1,4.361,1.0906,0.572,0.53201,0.150778,0.3145,,0.0414,0.7237,6.5133,2.8305,2.30111,1.357,0.165948,0.0721165,0.0938316807150841,0.272303,1.4051,0.300203,0.697732,0.448005,,4.83545,-0.000139139,-0.00066958,999,,,,17030
Akeel Morris,,0.0507,0.0702,0.0675,4.86018,0.1886,0.1726,0,0,1,4.368,1.0632,0.5765,0.54002,0.160111,0.3176,,0.0456,0.7948,7.1532,2.8584,2.50252,1.441,0.18196,0.0727106,0.109249077737331,0.265481,1.3808,0.296106,0.695374,0.392265,,4.83648,-0.000139139,-0.00066958,999,,,,12185
David Kubiak,,0.054,0.0662,0.067,4.80069,0.2068,0.1688,0,0,1,4.326,1.0592,0.569,0.53341,0.168111,0.2893,,0.0452,0.801,7.209,2.6037,2.76875,1.513,0.185159,0.0668747,0.118284784257412,0.265364,1.3485,0.294829,0.700269,0.390022,,4.84198,-0.000139139,-0.00066958,999,,,,sa599473
Dominic Hamel,NYM,0.0558,0.0651,0.0716,4.67901,0.182,0.174,0,0,1,4.383,0.9877,0.5562,0.51989,0.158444,0.4095,,0.0434,0.9135,8.2215,3.6855,2.23077,1.426,0.208419,0.0934292,0.114989742636681,0.251317,1.3972,0.290137,0.715515,0.394009,,4.84652,-0.000139139,-0.00066958,999,,,,sa3017949
Adam Seminaris,MIL,0.0544,0.0667,0.0738,4.60125,0.1754,0.1754,0,0,1,4.398,1.0649,0.5535,0.51125,0.137444,0.3812,,0.0435,0.7313,6.5817,3.4308,1.91842,1.237,0.16628,0.0866758,0.079604372382164,0.268014,1.4461,0.29874,0.711985,0.476618,,4.85332,-0.000139139,-0.00066958,999,,,,sa3015010
Josh Stephan,TEX,0.0563,0.0643,0.0696,4.74777,0.1895,0.1725,0,0,1,4.373,1.0531,0.567,0.52753,0.154,0.3486,,0.0502,0.7966,7.1694,3.1374,2.28514,1.386,0.182163,0.0797164,0.102446831762791,0.264984,1.4017,0.297361,0.703735,0.444686,,4.86024,-0.000139139,-0.00066958,999,,,,sa3015286
Matt Tomshaw,,0.0537,0.0642,0.0607,4.70709,0.2901,0.1511,0,0,1,4.341,1.071,0.5601,0.52301,0.16,0.3042,,0.0397,0.7499,6.7491,2.7378,2.46515,1.44,0.172748,0.070076,0.102672189474106,0.267944,1.3752,0.295089,0.708044,0.403002,,4.86694,-0.000139139,-0.00066958,999,,,,sa598974
Jack Cushing,OAK,0.0481,0.0712,0.0644,4.70079,0.2488,0.1598,0,0,1,4.314,1.0673,0.56,0.52231,0.156667,0.2905,,0.0365,0.6944,6.2496,2.6145,2.39036,1.41,0.160964,0.0673389,0.0936254039406776,0.267695,1.3578,0.290387,0.700767,0.409922,,4.88391,-0.000139139,-0.00066958,999,,,,sa1170342
Kyle Brnovich,BAL,0.0546,0.0642,0.0639,4.70061,0.2554,0.1584,0,0,1,4.358,1.0337,0.5603,0.52229,0.157778,0.3452,,0.0496,0.8032,7.2288,3.1068,2.32677,1.42,0.184305,0.0792107,0.105094090104103,0.260825,1.3789,0.291758,0.706902,0.420674,,4.88415,-0.000139139,-0.00066958,999,,,,sa3014923
Tekoah Roby,STL,0.0579,0.0631,0.0723,4.6809,0.1754,0.1754,0,0,1,4.342,1.0252,0.5575,0.5201,0.155,0.3533,,0.0466,0.7924,7.1316,3.1797,2.24285,1.395,0.182497,0.081368,0.10112851113081,0.260064,1.3785,0.29058,0.706845,0.409687,,4.88494,-0.000139139,-0.00066958,999,,,,sa3014519
Luke Westphal,,0.0534,0.0637,0.0598,4.55553,0.3206,0.1446,0,0,1,4.39,0.9709,0.5432,0.50617,0.149556,0.4566,,0.0375,0.8971,8.0739,4.1094,1.96474,1.346,0.204351,0.104009,0.100341685116291,0.249211,1.4275,0.288267,0.725953,0.399772,,4.88736,-0.000139139,-0.00066958,999,,,,sa869541
Walker Powell,CHC,0.0529,0.0674,0.068,4.74219,0.2059,0.1689,0,0,1,4.326,1.0802,0.5664,0.52691,0.157333,0.2923,,0.0397,0.7039,6.3351,2.6307,2.40814,1.416,0.162714,0.0675682,0.0951456278562546,0.270456,1.3725,0.294585,0.699598,0.438229,,4.88857,-0.000139139,-0.00066958,999,,,,sa3017815
Hunter Dobbins,BOS,0.0542,0.0667,0.0659,4.96332,0.1845,0.1735,0,0,1,4.387,1.0907,0.5914,0.55148,0.150333,0.3439,,0.045,0.7428,6.6852,3.0951,2.15993,1.353,0.169318,0.0783907,0.090927742421627,0.272805,1.4346,0.302859,0.688814,0.446754,,4.89047,-0.000139139,-0.00066958,999,,,,sa3018275
Davis Martin,CHW,0.0486,0.0658,0.0484,4.64526,0.4228,0.1228,0,0,1,4.336,1.0063,0.552,0.51614,0.165556,0.359,,0.0471,0.865,7.785,3.231,2.40947,1.49,0.199493,0.0827952,0.116697415709496,0.256062,1.3653,0.289977,0.717498,0.405345,,4.89556,-0.000139139,-0.00066958,999,,,,21448
Coleman Crow,MIL,0.0533,0.0679,0.071,4.74444,0.1754,0.1754,0,0,1,4.359,1.044,0.566,0.52716,0.158667,0.3416,,0.0479,0.7925,7.1325,3.0744,2.31996,1.428,0.181808,0.0783666,0.103441163897514,0.263005,1.3856,0.293319,0.704446,0.434228,,4.90121,-0.000139139,-0.00066958,999,,,,sa3015142
Brady Feigl,,0.054,0.0672,0.07,4.79916,0.1754,0.1754,0,0,1,4.398,1.0678,0.5743,0.53324,0.143667,0.3756,,0.0468,0.7441,6.6969,3.3804,1.9811,1.293,0.169191,0.0854025,0.0837880820035934,0.268588,1.4434,0.299282,0.699608,0.460013,,4.90171,-0.000139139,-0.00066958,999,,,,sa3007455
Colten Schmidt,,0.0523,0.0625,0.0507,4.69854,0.4005,0.1275,0,0,1,4.393,1.058,0.5613,0.52206,0.146333,0.3725,,0.0474,0.7565,6.8085,3.3525,2.03087,1.317,0.172206,0.084794,0.0874117910861969,0.266291,1.4305,0.296934,0.709184,0.432003,,4.90407,-0.000139139,-0.00066958,999,,,,sa3006765
Robby Snelling,SDP,0.0552,0.0659,0.0743,4.57524,0.1754,0.1754,0,0,1,4.369,1.0074,0.5466,0.50836,0.151333,0.3992,,0.0396,0.8172,7.3548,3.5928,2.04709,1.362,0.187045,0.091371,0.0956740751862526,0.256323,1.4066,0.289049,0.719826,0.415138,,4.90437,-0.000139139,-0.00066958,999,,,,sa3020707
Jordan Carr,MIN,0.0513,0.0629,0.0476,4.75011,0.4236,0.1226,0,0,1,4.412,1.0901,0.5686,0.52779,0.138444,0.3562,,0.0512,0.6854,6.1686,3.2058,1.9242,1.246,0.155349,0.0807344,0.0746146887540817,0.272212,1.4463,0.299192,0.700771,0.448243,,4.90622,-0.000139139,-0.00066958,999,,,,sa3017769
Reid Morgan,SEA,0.0515,0.0652,0.0566,4.67784,0.3379,0.1409,0,0,1,4.353,1.0645,0.559,0.51976,0.156222,0.3193,,0.0407,0.7296,6.5664,2.8737,2.285,1.406,0.167609,0.0733517,0.0942568331956863,0.266592,1.3838,0.292316,0.707929,0.434107,,4.90673,-0.000139139,-0.00066958,999,,,,sa3009860
Travis Adams,MIN,0.0532,0.0678,0.0683,4.85262,0.182,0.174,0,0,1,4.415,1.0945,0.5815,0.53918,0.138444,0.372,,0.0396,0.6874,6.1866,3.348,1.84785,1.246,0.155696,0.0842582,0.071438267827034,0.273393,1.4665,0.300878,0.695384,0.470826,,4.91482,-0.000139139,-0.00066958,999,,,,sa3017991
Rob Whalen,,0.0502,0.0644,0.0463,4.91463,0.4154,0.1244,0,0,1,4.429,1.0597,0.5853,0.54607,0.144889,0.4039,,0.0462,0.7866,7.0794,3.6351,1.94751,1.304,0.177602,0.0911944,0.0864077731966972,0.26633,1.4636,0.300193,0.696646,0.431159,,4.9157,-0.000139139,-0.00066958,999,,,,14165
Christian McGowan,PHI,0.0555,0.0656,0.0702,4.78701,0.1754,0.1754,0,0,1,4.378,1.0427,0.5718,0.53189,0.150667,0.3885,,0.0443,0.7955,7.1595,3.4965,2.04762,1.356,0.181704,0.0887392,0.0929648280143738,0.264296,1.4312,0.29744,0.704272,0.451128,,4.92111,-0.000139139,-0.00066958,999,,,,sa3017896
Dylan Smith,DET,0.0499,0.071,0.066,4.93497,0.1903,0.1723,0,0,1,4.391,1.0957,0.5873,0.54833,0.152333,0.3276,,0.045,0.7141,6.4269,2.9484,2.17979,1.371,0.162628,0.0746072,0.088020958006382,0.272671,1.4233,0.299295,0.69089,0.422136,,4.92497,-0.000139139,-0.00066958,999,,,,sa3018113
Nick Zwack,SFG,0.0505,0.0686,0.0625,4.80312,0.2505,0.1595,0,0,1,4.396,1.0409,0.5698,0.53368,0.157778,0.3721,,0.0407,0.808,7.272,3.3489,2.17146,1.42,0.183803,0.0846451,0.099158339202404,0.261323,1.413,0.292674,0.707317,0.377514,,4.92855,-0.000139139,-0.00066958,999,,,,sa3017867
Masahiro Tanaka,,0.0519,0.0654,0.0557,4.82787,0.3173,0.1453,0,0,1,4.358,1.1073,0.5756,0.53643,0.159667,0.2874,,0.0388,0.69,6.21,2.5866,2.40084,1.437,0.15833,0.0659477,0.0923818275332451,0.274642,1.3947,0.297798,0.699388,0.430009,,4.92931,-0.000139139,-0.00066958,999,,,,15764
Jean Pinto,BAL,0.0543,0.0651,0.0652,4.72545,0.2373,0.1623,0,0,1,4.413,1.046,0.5668,0.52505,0.140556,0.4142,,0.0437,0.7632,6.8688,3.7278,1.84259,1.265,0.172944,0.0938591,0.0790845081210136,0.264469,1.4602,0.296736,0.707127,0.469114,,4.92956,-0.000139139,-0.00066958,999,,,,sa3011803
Taylor Dollard,SEA,0.0538,0.0674,0.0723,4.68153,0.1754,0.1754,0,0,1,4.318,1.0491,0.5566,0.52017,0.170667,0.2753,,0.0503,0.7598,6.8382,2.4777,2.7599,1.536,0.175961,0.0637564,0.112204737961292,0.262774,1.3244,0.286888,0.707346,0.396851,,4.93091,-0.000139139,-0.00066958,999,,,,sa3014982
Andrew Albers,,0.0509,0.0622,0.0438,4.77522,0.4649,0.1139,0,0,1,4.337,1.1162,0.5689,0.53058,0.162333,0.2577,,0.0433,0.6687,6.0183,2.3193,2.59488,1.461,0.154185,0.059419,0.0947659686207771,0.276561,1.3739,0.297621,0.702055,0.421576,,4.93097,-0.000139139,-0.00066958,999,,,,7853
Jared Koenig,MIL,0.0502,0.0628,0.044,4.67181,0.469,0.113,0,0,1,4.393,1.0625,0.5593,0.51909,0.147222,0.3678,,0.0454,0.7365,6.6285,3.3102,2.00245,1.325,0.167653,0.0837241,0.0839289799332619,0.266973,1.4303,0.295625,0.711492,0.446191,,4.93553,-0.000139139,-0.00066958,999,,,,27517
Mike Minor,,0.0544,0.0667,0.0697,4.81365,0.1754,0.1754,0,0,1,4.359,1.0459,0.5701,0.53485,0.17,0.3222,,0.0458,0.8127,7.3143,2.8998,2.52235,1.53,0.186442,0.073916,0.112525790929794,0.262065,1.3681,0.291161,0.706132,0.371981,,4.94364,-0.000139139,-0.00066958,999,,,,10021
Seth Johnson,BAL,0.0548,0.0663,0.0703,4.78359,0.1754,0.1754,0,0,1,4.392,1.0419,0.571,0.53151,0.153444,0.3852,,0.0432,0.7935,7.1415,3.4668,2.05997,1.381,0.180669,0.0877049,0.0929644852876663,0.262867,1.4271,0.294517,0.706191,0.435098,,4.94802,-0.000139139,-0.00066958,999,,,,sa3011342
Shumpei Yoshikawa,,0.052,0.0661,0.0575,4.9023,0.2901,0.1511,0,0,1,4.387,1.0427,0.5812,0.5447,0.162111,0.375,,0.0426,0.8318,7.4862,3.375,2.21813,1.459,0.189606,0.0854798,0.104125812649727,0.262685,1.4177,0.295948,0.702502,0.395008,,4.95168,-0.000139139,-0.00066958,999,,,,sa3008654
Sean Boyle,NYY,0.0589,0.0621,0.0714,4.72554,0.1754,0.1754,0,0,1,4.348,1.0578,0.5634,0.52506,0.166778,0.2861,,0.0651,0.7619,6.8571,2.5749,2.66305,1.501,0.17523,0.0658004,0.109429627656937,0.264662,1.3439,0.290413,0.702893,0.427678,,4.95295,-0.000139139,-0.00066958,999,,,,sa3007618
Leo Crawford,,0.0518,0.0633,0.0506,4.74894,0.3915,0.1295,0,0,1,4.418,1.0537,0.5674,0.52766,0.144,0.405,,0.0481,0.7656,6.8904,3.645,1.89037,1.296,0.173291,0.0916704,0.0816206410527229,0.265757,1.4587,0.297745,0.709013,0.435994,,4.95514,-0.000139139,-0.00066958,999,,,,sa872530
Mason Barnett,KCR,0.052,0.0693,0.0671,4.94982,0.1754,0.1754,0,0,1,4.433,1.0467,0.5888,0.54998,0.142556,0.4319,,0.0486,0.7966,7.1694,3.8871,1.84441,1.283,0.179698,0.0974284,0.0822693333029747,0.26482,1.4786,0.300047,0.695688,0.419805,,4.95656,-0.000139139,-0.00066958,999,,,,sa3020622
Homer Bailey,,0.0535,0.0677,0.0686,4.8699,0.1754,0.1754,0,0,1,4.371,1.0788,0.5799,0.5411,0.156778,0.3298,,0.048,0.734,6.606,2.9682,2.22559,1.411,0.167925,0.0754518,0.0924731269478798,0.270159,1.4086,0.297194,0.696907,0.427008,,4.95855,-0.000139139,-0.00066958,999,,,,8362
Anthony Solometo,PIT,0.0533,0.0678,0.0699,4.80555,0.1754,0.1754,0,0,1,4.435,1.0581,0.5741,0.53395,0.139,0.4212,,0.0448,0.7507,6.7563,3.7908,1.78229,1.251,0.169267,0.0949718,0.0742953717708588,0.266591,1.4793,0.298477,0.7046,0.434301,,4.95864,-0.000139139,-0.00066958,999,,,,sa3018259
Jack Leftwich,CLE,0.0507,0.068,0.0598,4.85613,0.2694,0.1554,0,0,1,4.362,1.0673,0.5783,0.53957,0.162333,0.3298,,0.0403,0.7584,6.8256,2.9682,2.29958,1.461,0.173865,0.0756075,0.0982576757669449,0.267366,1.3971,0.294665,0.699929,0.427498,,4.95887,-0.000139139,-0.00066958,999,,,,sa3018169
Jason García,,0.0509,0.0666,0.0547,4.9545,0.3107,0.1467,0,0,1,4.444,1.0666,0.5904,0.5505,0.144,0.411,,0.0499,0.7753,6.9777,3.699,1.88637,1.296,0.17446,0.0924843,0.0819757059216499,0.267781,1.4776,0.301129,0.695298,0.43876,,4.95914,-0.000139139,-0.00066958,999,,,,12143
Brooks Hall,,0.0524,0.0673,0.0629,4.92201,0.2266,0.1646,0,0,1,4.387,1.0572,0.5842,0.54689,0.161444,0.363,,0.0426,0.8053,7.2477,3.267,2.21846,1.453,0.183565,0.0827445,0.100820608437061,0.265535,1.4202,0.297134,0.700063,0.405007,,4.96002,-0.000139139,-0.00066958,999,,,,sa501327
Ethan Evanko,,0.052,0.0639,0.0525,4.78782,0.3659,0.1349,0,0,1,4.398,1.0667,0.5707,0.53198,0.151556,0.3711,,0.0431,0.7529,6.7761,3.3399,2.02883,1.364,0.171191,0.0843793,0.0868121832609177,0.267759,1.4378,0.297188,0.707477,0.421012,,4.96206,-0.000139139,-0.00066958,999,,,,sa3008037
Tim Brennan,TEX,0.054,0.0652,0.0621,4.87053,0.2455,0.1605,0,0,1,4.401,1.1218,0.5839,0.54117,0.147556,0.314,,0.0569,0.6611,5.9499,2.826,2.10541,1.328,0.150216,0.0713474,0.0788684263825417,0.278355,1.4358,0.302425,0.69304,0.48495,,4.96376,-0.000139139,-0.00066958,999,,,,sa3008630
Jesús Reyes,,0.0536,0.0662,0.0653,4.79538,0.2241,0.1651,0,0,1,4.428,1.064,0.5746,0.53282,0.143556,0.3958,,0.0503,0.7476,6.7284,3.5622,1.88883,1.292,0.168835,0.0893857,0.0794489607214928,0.267209,1.4598,0.297807,0.703197,0.46713,,4.96436,-0.000139139,-0.00066958,999,,,,19277
Frank Duncan,,0.0534,0.0678,0.0686,4.86999,0.1754,0.1754,0,0,1,4.373,1.091,0.581,0.54111,0.155667,0.3137,,0.0521,0.705,6.345,2.8233,2.24737,1.401,0.161217,0.0717356,0.0894808992743492,0.27226,1.4047,0.297258,0.694071,0.441001,,4.96611,-0.000139139,-0.00066958,999,,,,sa738963
Danny Duffy,,0.0552,0.0656,0.07,4.73085,0.1886,0.1726,0,0,1,4.377,0.9738,0.5596,0.52565,0.161,0.4441,,0.0386,0.9128,8.2152,3.9969,2.05539,1.449,0.208545,0.101462,0.107082478702068,0.250058,1.4179,0.288176,0.719748,0.352008,,4.97054,-0.000139139,-0.00066958,999,,,,3542
Trey McGough,BAL,0.0531,0.0619,0.0516,4.65354,0.3956,0.1286,0,0,1,4.373,1.0621,0.5562,0.51706,0.152778,0.3478,,0.0374,0.7089,6.3801,3.1302,2.03824,1.375,0.162108,0.0795335,0.0825748816132546,0.266337,1.4099,0.290879,0.713789,0.423652,,4.97895,-0.000139139,-0.00066958,999,,,,sa1170436
Easton McGee,,0.0528,0.0684,0.071,4.74435,0.1754,0.1754,0,0,1,4.335,1.1007,0.5667,0.52715,0.164333,0.2508,,0.0496,0.6537,5.8833,2.2572,2.60646,1.479,0.150796,0.0578547,0.0929411724209786,0.272815,1.3515,0.291108,0.699819,0.433109,,4.98517,-0.000139139,-0.00066958,999,,,,22176
Rhett Kouba,HOU,0.0579,0.0622,0.0656,4.87926,0.2043,0.1693,0,0,1,4.356,1.051,0.5801,0.54214,0.164667,0.3355,,0.0503,0.7834,7.0506,3.0195,2.33502,1.482,0.179844,0.0770202,0.102823697030544,0.264722,1.3865,0.293281,0.697598,0.416257,,4.98631,-0.000139139,-0.00066958,999,,,,sa3017544
Ryan Watson,BAL,0.0522,0.0628,0.0496,4.73373,0.3964,0.1284,0,0,1,4.381,1.0481,0.5657,0.52597,0.153333,0.3631,,0.0467,0.7438,6.6942,3.2679,2.04847,1.38,0.169779,0.0828806,0.0868979692459106,0.263925,1.4112,0.291069,0.706625,0.439077,,4.99017,-0.000139139,-0.00066958,999,,,,sa3015070
Jaime Melendez,HOU,0.0572,0.0617,0.0615,4.85433,0.2505,0.1595,0,0,1,4.456,0.9853,0.5794,0.53937,0.141444,0.5223,,0.0473,0.9059,8.1531,4.7007,1.73444,1.273,0.203299,0.117213,0.0860861763358116,0.253525,1.5076,0.297231,0.708778,0.441868,,4.99082,-0.000139139,-0.00066958,999,,,,sa3010660
Ryan Wilson,,0.0517,0.063,0.0488,4.7736,0.4096,0.1256,0,0,1,4.423,1.0162,0.5677,0.5304,0.151556,0.4424,,0.0431,0.8452,7.6068,3.9816,1.91049,1.364,0.191092,0.100023,0.0910694152116776,0.258083,1.4586,0.294022,0.714766,0.399987,,4.99136,-0.000139139,-0.00066958,999,,,,sa3004585
Ben Gross,,0.0498,0.0641,0.0435,4.92696,0.4376,0.1196,0,0,1,4.413,1.0388,0.5842,0.54744,0.156667,0.4008,,0.0435,0.8162,7.3458,3.6072,2.03643,1.41,0.184954,0.0908226,0.0941309779882431,0.261748,1.4396,0.294453,0.700994,0.393185,,4.99221,-0.000139139,-0.00066958,999,,,,sa1119979
Sean Hunley,TBR,0.0524,0.0687,0.0668,4.92561,0.1829,0.1739,0,0,1,4.369,1.1122,0.5877,0.54729,0.157556,0.2838,,0.0571,0.6658,5.9922,2.5542,2.34602,1.418,0.152392,0.0649577,0.0874341949820519,0.27611,1.396,0.297885,0.687668,0.448041,,4.99436,-0.000139139,-0.00066958,999,,,,sa3017316
Adam Mazur,SDP,0.0525,0.0673,0.0652,4.78971,0.2266,0.1646,0,0,1,4.323,1.0571,0.5686,0.53219,0.172889,0.2938,,0.0374,0.7499,6.7491,2.6442,2.55242,1.556,0.173468,0.0679621,0.105505436658859,0.264818,1.3509,0.288109,0.705502,0.392801,,4.9964,-0.000139139,-0.00066958,999,,,,sa3020815
